baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene	sample
3160.8451005090656	0.03586863966603861	0.08410144748848014	0.42649253653989416	0.6697489852886982	0.7916644349513691	A1BG	C516R_c11
8.169649506516025	1.2540447799989396	1.1362623639458356	1.1036577640784366	0.26974162357071724	0.42283947385885023	A2M	C516R_c11
1249.7703389555686	0.1431286854245663	0.14240508974036203	1.0050812487497711	0.3148577284168064	0.4701285072478048	A4GALT	C516R_c11
1.8745853928835547	1.7614378732791158	1.6555870171767821	1.0639355437099511	0.28735789993931843	NA	A4GNT	C516R_c11
9799.107324302311	0.43087361763066395	0.08393936738361335	5.1331530253440905	2.849280581301836e-7	2.6572765915124632e-6	AAAS	C516R_c11
1517.4798092432559	-0.661336448433036	0.060800756809029036	-10.877108824652428	1.4818877804002472e-27	1.7333306747520312e-25	AACS	C516R_c11
626.4076939536708	0.021557194362905083	0.13151994292838431	0.16390817911655786	0.8698034281818818	0.9251270674954961	AADAT	C516R_c11
8001.135917559307	-0.20798624960068912	0.1471962284643035	-1.4129862685383123	0.15765976159192702	0.2823919657836037	AAGAB	C516R_c11
1101.3378195591836	-0.10055718471067794	0.12017190177835091	-0.8367778425954262	0.40271745428254124	0.5617893402318135	AAK1	C516R_c11
4443.8695720968935	0.21992538676236836	0.10206651942214168	2.154726035603984	0.03118327917540715	0.07773310208306498	AAMDC	C516R_c11
11972.676207821125	-0.30570088452177907	0.10951070840828879	-2.791515907120557	0.005246177889294024	0.01739769620137199	AAMP	C516R_c11
12.493649555166385	0.1334558463319476	0.9170776264691669	0.14552295517857616	0.8842979930479083	0.934532829673866	AANAT	C516R_c11
2720.434646066077	-0.09741853594419787	0.06178839812052035	-1.5766477026023515	0.11487661004741177	0.2210947919489995	AAR2	C516R_c11
11838.927250170853	0.2438664512942485	0.07887681979807423	3.0917378758239753	0.0019898847756172583	0.007547361281242434	AARS	C516R_c11
1327.0380084907952	0.007223274297266483	0.07290845480339965	0.099073205113787	0.9210801466199858	0.9558967600416962	AARS2	C516R_c11
